sensor.iti_lader_tells_whether_if_the_ev_is_allowed_to_charge_1_or_not_0 | Tells whether if the EV is allowed to charge (1) or not (0) |  | nrgkick | 
sensor.iti_lader_current_switched_relais | Current switched relais |  | nrgkick | 
sensor.iti_lader_vehicle_plug_in_cycle_count | Vehicle plug-in cycle count |  | nrgkick | 
sensor.iti_lader_signalizes_if_the_rcd_got_triggered | Signalizes if the RCD got triggered |  | nrgkick | 
sensor.iti_lader_shows_currently_reported_warning | Shows currently reported warning |  | nrgkick | 
sensor.iti_lader_shows_currently_reported_error | Shows currently reported error |  | nrgkick | 
sensor.iti_lader_nrgkick_housing_temperature | NRGkick housing temperature |  | nrgkick | 
sensor.iti_lader_attachment_phase1_temperature | Attachment phase1 temperature |  | nrgkick | 
sensor.iti_lader_attachment_phase2_temperature | Attachment phase2 temperature |  | nrgkick | 
sensor.iti_lader_attachment_phase3_temperature | Attachment phase3 temperature |  | nrgkick | 
sensor.iti_lader_domestic_attachment_pin1_temperature | Domestic attachment pin1 temperature |  | nrgkick | 
sensor.iti_lader_domestic_attachment_pin2_temperature | Domestic attachment pin2 temperature |  | nrgkick | 
switch.iti_lader_charge_pause_disabled_enabled | Charge pause disabled / enabled |  | nrgkick | 
automation.zet_iti_lader_op_standby_bij_hoog_verbruik | Zet ITI Lader op standby bij hoog verbruik |  | automation | 
person.friede | Friede |  | person | 
device_tracker.sm_a546b_friede | SM-A546B-Friede |  | mobile_app | 
sensor.sm_a546b_friede_detected_activity | SM-A546B-Friede Detected activity |  | mobile_app | enum
sensor.sm_a546b_friede_sleep_confidence | SM-A546B-Friede Sleep confidence |  | mobile_app | 
sensor.sm_a546b_friede_sleep_segment | SM-A546B-Friede Sleep segment |  | mobile_app | duration
binary_sensor.sm_a546b_friede_android_auto | SM-A546B-Friede Android Auto |  | mobile_app | connectivity
sensor.sm_a546b_friede_os_version | SM-A546B-Friede OS version |  | mobile_app | 
sensor.sm_a546b_friede_security_patch | SM-A546B-Friede Security patch |  | mobile_app | 
sensor.sm_a546b_friede_current_version | SM-A546B-Friede Current version |  | mobile_app | 
sensor.sm_a546b_friede_app_rx_gb | SM-A546B-Friede App Rx GB |  | mobile_app | 
sensor.sm_a546b_friede_app_tx_gb | SM-A546B-Friede App Tx GB |  | mobile_app | 
sensor.sm_a546b_friede_app_memory | SM-A546B-Friede App memory |  | mobile_app | 
binary_sensor.sm_a546b_friede_app_inactive | SM-A546B-Friede App inactive |  | mobile_app | 
sensor.sm_a546b_friede_app_standby_bucket | SM-A546B-Friede App standby bucket |  | mobile_app | enum
sensor.sm_a546b_friede_app_importance | SM-A546B-Friede App importance |  | mobile_app | enum
sensor.sm_a546b_friede_ringer_mode | SM-A546B-Friede Ringer mode |  | mobile_app | enum
sensor.sm_a546b_friede_audio_mode | SM-A546B-Friede Audio mode |  | mobile_app | enum
binary_sensor.sm_a546b_friede_headphones | SM-A546B-Friede Headphones |  | mobile_app | 
binary_sensor.sm_a546b_friede_mic_muted | SM-A546B-Friede Mic muted |  | mobile_app | 
binary_sensor.sm_a546b_friede_speakerphone | SM-A546B-Friede Speakerphone |  | mobile_app | 
binary_sensor.sm_a546b_friede_music_active | SM-A546B-Friede Music active |  | mobile_app | 
sensor.sm_a546b_friede_volume_level_alarm | SM-A546B-Friede Volume level alarm |  | mobile_app | 
sensor.sm_a546b_friede_volume_level_call | SM-A546B-Friede Volume level call |  | mobile_app | 
sensor.sm_a546b_friede_volume_level_music | SM-A546B-Friede Volume level music |  | mobile_app | 
sensor.sm_a546b_friede_volume_level_ringer | SM-A546B-Friede Volume level ringer |  | mobile_app | 
sensor.sm_a546b_friede_volume_level_notification | SM-A546B-Friede Volume level notification |  | mobile_app | 
sensor.sm_a546b_friede_volume_level_system | SM-A546B-Friede Volume level system |  | mobile_app | 
sensor.sm_a546b_friede_volume_level_dtmf | SM-A546B-Friede Volume level DTMF |  | mobile_app | 
sensor.sm_a546b_friede_volume_level_accessibility | SM-A546B-Friede Volume level accessibility |  | mobile_app | 
sensor.sm_a546b_friede_battery_level | SM-A546B-Friede Battery level |  | mobile_app | battery
sensor.sm_a546b_friede_battery_state | SM-A546B-Friede Battery state |  | mobile_app | enum
binary_sensor.sm_a546b_friede_is_charging | SM-A546B-Friede Is charging |  | mobile_app | plug
sensor.sm_a546b_friede_charger_type | SM-A546B-Friede Charger type |  | mobile_app | enum
sensor.sm_a546b_friede_battery_health | SM-A546B-Friede Battery health |  | mobile_app | enum
sensor.sm_a546b_friede_battery_temperature | SM-A546B-Friede Battery temperature |  | mobile_app | temperature
sensor.sm_a546b_friede_battery_power | SM-A546B-Friede Battery power |  | mobile_app | power
sensor.sm_a546b_friede_remaining_charge_time | SM-A546B-Friede Remaining charge time |  | mobile_app | duration
sensor.sm_a546b_friede_battery_cycle_count | SM-A546B-Friede Battery cycle count |  | mobile_app | 
sensor.sm_a546b_friede_bluetooth_connection | SM-A546B-Friede Bluetooth connection |  | mobile_app | 
binary_sensor.sm_a546b_friede_bluetooth_state | SM-A546B-Friede Bluetooth state |  | mobile_app | 
sensor.sm_a546b_friede_ble_transmitter | SM-A546B-Friede BLE transmitter |  | mobile_app | enum
sensor.sm_a546b_friede_beacon_monitor | SM-A546B-Friede Beacon monitor |  | mobile_app | enum
sensor.sm_a546b_friede_car_battery | SM-A546B-Friede Car battery |  | mobile_app | battery
sensor.sm_a546b_friede_car_name | SM-A546B-Friede Car name |  | mobile_app | 
sensor.sm_a546b_friede_car_charging_status | SM-A546B-Friede Car charging status |  | mobile_app | plug
sensor.sm_a546b_friede_car_ev_connector_type | SM-A546B-Friede Car EV connector type |  | mobile_app | enum
sensor.sm_a546b_friede_car_fuel | SM-A546B-Friede Car fuel |  | mobile_app | battery
sensor.sm_a546b_friede_car_fuel_type | SM-A546B-Friede Car fuel type |  | mobile_app | enum
sensor.sm_a546b_friede_car_odometer | SM-A546B-Friede Car odometer |  | mobile_app | distance
sensor.sm_a546b_friede_car_speed | SM-A546B-Friede Car speed |  | mobile_app | speed
sensor.sm_a546b_friede_car_range_remaining | SM-A546B-Friede Car range remaining |  | mobile_app | distance
sensor.sm_a546b_friede_screen_brightness | SM-A546B-Friede Screen brightness |  | mobile_app | 
sensor.sm_a546b_friede_screen_off_timeout | SM-A546B-Friede Screen off timeout |  | mobile_app | duration
sensor.sm_a546b_friede_screen_orientation | SM-A546B-Friede Screen orientation |  | mobile_app | 
sensor.sm_a546b_friede_screen_rotation | SM-A546B-Friede Screen rotation |  | mobile_app | 
sensor.sm_a546b_friede_do_not_disturb_sensor | SM-A546B-Friede Do Not Disturb sensor |  | mobile_app | enum
sensor.sm_a546b_friede_accent_color | SM-A546B-Friede Accent color |  | mobile_app | 
binary_sensor.sm_a546b_friede_work_profile | SM-A546B-Friede Work profile |  | mobile_app | 
sensor.sm_a546b_friede_geocoded_location | SM-A546B-Friede Geocoded location |  | mobile_app | 
sensor.sm_a546b_friede_active_calories_burned | SM-A546B-Friede Active calories burned |  | mobile_app | energy
sensor.sm_a546b_friede_blood_glucose | SM-A546B-Friede Blood glucose |  | mobile_app | blood_glucose_concentration
sensor.sm_a546b_friede_body_fat | SM-A546B-Friede Body fat |  | mobile_app | 
sensor.sm_a546b_friede_diastolic_blood_pressure | SM-A546B-Friede Diastolic blood pressure |  | mobile_app | pressure
sensor.sm_a546b_friede_daily_distance | SM-A546B-Friede Daily distance |  | mobile_app | distance
sensor.sm_a546b_friede_daily_elevation_gained | SM-A546B-Friede Daily elevation gained |  | mobile_app | distance
sensor.sm_a546b_friede_daily_floors | SM-A546B-Friede Daily floors |  | mobile_app | 
sensor.sm_a546b_friede_heart_rate | SM-A546B-Friede Heart rate |  | mobile_app | 
sensor.sm_a546b_friede_heart_rate_variability | SM-A546B-Friede Heart rate variability |  | mobile_app | duration
sensor.sm_a546b_friede_oxygen_saturation | SM-A546B-Friede Oxygen saturation |  | mobile_app | 
sensor.sm_a546b_friede_respiratory_rate | SM-A546B-Friede Respiratory rate |  | mobile_app | 
sensor.sm_a546b_friede_resting_heart_rate | SM-A546B-Friede Resting heart rate |  | mobile_app | 
sensor.sm_a546b_friede_sleep_duration | SM-A546B-Friede Sleep duration |  | mobile_app | duration
sensor.sm_a546b_friede_daily_steps | SM-A546B-Friede Daily steps |  | mobile_app | 
sensor.sm_a546b_friede_systolic_blood_pressure | SM-A546B-Friede Systolic blood pressure |  | mobile_app | pressure
sensor.sm_a546b_friede_total_calories_burned | SM-A546B-Friede Total calories burned |  | mobile_app | energy
sensor.sm_a546b_friede_vo2_max | SM-A546B-Friede VO2 max |  | mobile_app | 
sensor.sm_a546b_friede_weight | SM-A546B-Friede Weight |  | mobile_app | weight
binary_sensor.sm_a546b_friede_device_locked | SM-A546B-Friede Device locked |  | mobile_app | 
binary_sensor.sm_a546b_friede_device_secure | SM-A546B-Friede Device secure |  | mobile_app | 
binary_sensor.sm_a546b_friede_keyguard_locked | SM-A546B-Friede Keyguard locked |  | mobile_app | 
binary_sensor.sm_a546b_friede_keyguard_secure | SM-A546B-Friede Keyguard secure |  | mobile_app | 
sensor.sm_a546b_friede_last_used_app | SM-A546B-Friede Last used app |  | mobile_app | 
sensor.sm_a546b_friede_last_reboot | SM-A546B-Friede Last reboot |  | mobile_app | timestamp
sensor.sm_a546b_friede_last_update_trigger | SM-A546B-Friede Last update trigger |  | mobile_app | 
sensor.sm_a546b_friede_light_sensor | SM-A546B-Friede Light sensor |  | mobile_app | illuminance
binary_sensor.sm_a546b_friede_high_accuracy_mode | SM-A546B-Friede High accuracy mode |  | mobile_app | 
sensor.sm_a546b_friede_high_accuracy_update_interval | SM-A546B-Friede High accuracy update interval |  | mobile_app | 
binary_sensor.sm_a546b_friede_mobile_data | SM-A546B-Friede Mobile data |  | mobile_app | 
binary_sensor.sm_a546b_friede_mobile_data_roaming | SM-A546B-Friede Mobile data roaming |  | mobile_app | 
sensor.sm_a546b_friede_wi_fi_connection | SM-A546B-Friede Wi-Fi connection |  | mobile_app | 
sensor.sm_a546b_friede_wi_fi_bssid | SM-A546B-Friede Wi-Fi BSSID |  | mobile_app | 
sensor.sm_a546b_friede_wi_fi_ip_address | SM-A546B-Friede Wi-Fi IP address |  | mobile_app | 
sensor.sm_a546b_friede_wi_fi_link_speed | SM-A546B-Friede Wi-Fi link speed |  | mobile_app | 
binary_sensor.sm_a546b_friede_wi_fi_state | SM-A546B-Friede Wi-Fi state |  | mobile_app | 
sensor.sm_a546b_friede_wi_fi_frequency | SM-A546B-Friede Wi-Fi frequency |  | mobile_app | 
sensor.sm_a546b_friede_wi_fi_signal_strength | SM-A546B-Friede Wi-Fi signal strength |  | mobile_app | signal_strength
sensor.sm_a546b_friede_public_ip_address | SM-A546B-Friede Public IP address |  | mobile_app | 
binary_sensor.sm_a546b_friede_hotspot_state | SM-A546B-Friede Hotspot state |  | mobile_app | 
sensor.sm_a546b_friede_network_type | SM-A546B-Friede Network type |  | mobile_app | enum
sensor.sm_a546b_friede_ipv6_addresses | SM-A546B-Friede IPv6 addresses |  | mobile_app | 
binary_sensor.sm_a546b_friede_nfc_state | SM-A546B-Friede NFC state |  | mobile_app | 
sensor.sm_a546b_friede_next_alarm | SM-A546B-Friede Next alarm |  | mobile_app | timestamp
sensor.sm_a546b_friede_last_notification | SM-A546B-Friede Last notification |  | mobile_app | 
sensor.sm_a546b_friede_last_removed_notification | SM-A546B-Friede Last removed notification |  | mobile_app | 
sensor.sm_a546b_friede_active_notification_count | SM-A546B-Friede Active notification count |  | mobile_app | 
sensor.sm_a546b_friede_media_session | SM-A546B-Friede Media session |  | mobile_app | enum
sensor.sm_a546b_friede_phone_state | SM-A546B-Friede Phone state |  | mobile_app | enum
sensor.sm_a546b_friede_sim_1 | SM-A546B-Friede SIM 1 |  | mobile_app | 
sensor.sm_a546b_friede_sim_2 | SM-A546B-Friede SIM 2 |  | mobile_app | 
sensor.sm_a546b_friede_signal_strength_sim_1 | SM-A546B-Friede Signal strength (SIM 1) |  | mobile_app | signal_strength
sensor.sm_a546b_friede_signal_strength_sim_2 | SM-A546B-Friede Signal strength (SIM 2) |  | mobile_app | signal_strength
sensor.sm_a546b_friede_data_network_type_sim_1 | SM-A546B-Friede Data network type (SIM 1) |  | mobile_app | 
sensor.sm_a546b_friede_data_network_type_sim_2 | SM-A546B-Friede Data network type (SIM 2) |  | mobile_app | 
binary_sensor.sm_a546b_friede_interactive | SM-A546B-Friede Interactive |  | mobile_app | 
binary_sensor.sm_a546b_friede_doze_mode | SM-A546B-Friede Doze mode |  | mobile_app | 
binary_sensor.sm_a546b_friede_power_save | SM-A546B-Friede Power save |  | mobile_app | 
sensor.sm_a546b_friede_proximity_sensor | SM-A546B-Friede Proximity sensor |  | mobile_app | 
sensor.sm_a546b_friede_steps_sensor | SM-A546B-Friede Steps sensor |  | mobile_app | 
sensor.sm_a546b_friede_internal_storage | SM-A546B-Friede Internal storage |  | mobile_app | 
sensor.sm_a546b_friede_external_storage | SM-A546B-Friede External storage |  | mobile_app | 
sensor.sm_a546b_friede_current_time_zone | SM-A546B-Friede Current time zone |  | mobile_app | 
sensor.sm_a546b_friede_mobile_rx_gb | SM-A546B-Friede Mobile Rx GB |  | mobile_app | 
sensor.sm_a546b_friede_mobile_tx_gb | SM-A546B-Friede Mobile Tx GB |  | mobile_app | 
sensor.sm_a546b_friede_total_rx_gb | SM-A546B-Friede Total Rx GB |  | mobile_app | 
sensor.sm_a546b_friede_total_tx_gb | SM-A546B-Friede Total Tx GB |  | mobile_app | 
select.p1_meter_batterijgroepmodus | Laadstrategie van batterijgroep |  | homewizard | 
sensor.pixel_9_basal_body_temperature | Pixel 9 Basal body temperature |  | mobile_app | temperature
sensor.pixel_9_basal_metabolic_rate | Pixel 9 Basal metabolic rate |  | mobile_app | 
sensor.pixel_9_body_temperature | Pixel 9 Body temperature |  | mobile_app | temperature
sensor.pixel_9_body_water_mass | Pixel 9 Body water mass |  | mobile_app | weight
sensor.pixel_9_bone_mass | Pixel 9 Bone mass |  | mobile_app | weight
sensor.pixel_9_height | Pixel 9 Height |  | mobile_app | distance
sensor.pixel_9_daily_hydration | Pixel 9 Daily hydration |  | mobile_app | volume
sensor.pixel_9_lean_body_mass | Pixel 9 Lean body mass |  | mobile_app | weight
notify.pixel_9 |  |  | mobile_app | 
notify.sm_a546b_friede |  |  | mobile_app | 
number.p1_meter_status_lampje_helderheid | Status lampje helderheid |  | homewizard | 
sensor.p1_meter_wi_fi_rssi | Wi-Fi RSSI |  | homewizard | 
sensor.p1_meter_battery_group_power | Battery group power |  | homewizard | 
sensor.p1_meter_battery_group_target_power | Battery group target power |  | homewizard | 
sensor.p1_meter_bedrijfstijd | Bedrijfstijd |  | homewizard | 
update.nest_legacy_update | Nest Legacy update |  | hacs | 
switch.nest_legacy_pre_release | Pre-release |  | hacs | 
camera.front_door_front_door_camera |  |  | nest_legacy | 
camera.living_room_living_room_camera |  |  | nest_legacy | 
camera.backyard_backyard_achtertuin |  |  | nest_legacy | 
event.front_door_front_door_camera_chime | Chime |  | nest_legacy | 
event.front_door_front_door_camera_motion | Motion |  | nest_legacy | 
event.living_room_living_room_camera_motion | Motion |  | nest_legacy | 
event.backyard_backyard_achtertuin_motion | Motion |  | nest_legacy | 
select.thuis |  |  | nest_legacy | 
switch.front_door_front_door_camera_streaming | Streaming |  | nest_legacy | 
switch.front_door_front_door_camera_audio | Audio |  | nest_legacy | 
switch.front_door_front_door_camera_indoor_chime | Indoor chime |  | nest_legacy | 
switch.living_room_living_room_camera_streaming | Streaming |  | nest_legacy | 
switch.living_room_living_room_camera_audio | Audio |  | nest_legacy | 
switch.backyard_backyard_achtertuin_streaming | Streaming |  | nest_legacy | 
switch.backyard_backyard_achtertuin_audio | Audio |  | nest_legacy | 
badkamer | Badkamer
bedroom | Bedroom
buiten | Buiten
bureau_friede | Bureau Friede
bureau_pieter | Bureau Pieter
inkom | Inkom
keuken | Keuken
kitchen | Kitchen
living | Living
living_room | Living Room
salon | Salon
slaapkamer | Slaapkamer
slaapkamer_jan | Slaapkamer jan
slaapkamer_jolien | Slaapkamer jolien
slaapkamer_mapa | Slaapkamer mapa
slaapkamer_stijn | Slaapkamer stijn
front_door | Front Door
backyard | Backyard
